t_sec,mx_T,my_T,mz_T,qw,qx,qy,qz,heading_deg_level
1764190620.383770,1.077500000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190620.402761,1.077500000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190620.422686,1.077500000e-04,2.528750000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190620.448718,1.077500000e-04,2.528750000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190620.463103,1.077500000e-04,2.528750000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190620.482884,1.080625000e-04,2.540000000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.047
1764190620.502814,1.080625000e-04,2.540000000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.047
1764190620.524293,1.085000000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190620.548273,1.085000000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190620.562916,1.085000000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190620.583701,1.073750000e-04,2.535625000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190620.602872,1.073750000e-04,2.535625000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190620.622898,1.070625000e-04,2.532500000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190620.648785,1.070625000e-04,2.532500000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190620.663928,1.070625000e-04,2.532500000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.916
1764190620.683288,1.070000000e-04,2.525625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.960
1764190620.703956,1.070000000e-04,2.525625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.960
1764190620.724022,1.070625000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.947
1764190620.748421,1.070625000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.947
1764190620.764657,1.070625000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.947
1764190620.782724,1.085000000e-04,2.528750000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190620.803168,1.085000000e-04,2.528750000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190620.823063,1.077500000e-04,2.532500000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190620.849224,1.077500000e-04,2.532500000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190620.864123,1.077500000e-04,2.532500000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190620.883271,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190620.903170,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190620.923159,1.073750000e-04,2.525625000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190620.945882,1.073750000e-04,2.525625000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190620.963305,1.073750000e-04,2.525625000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.032
1764190620.983271,1.077500000e-04,2.532500000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.003395,1.077500000e-04,2.532500000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.023415,1.073750000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.047080,1.073750000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.064101,1.073750000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.083964,1.080625000e-04,2.532500000e-04,2.556875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190621.103555,1.080625000e-04,2.532500000e-04,2.556875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190621.123475,1.080625000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.147100,1.080625000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.164483,1.080625000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.183478,1.085000000e-04,2.535625000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.166
1764190621.204103,1.085000000e-04,2.535625000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.166
1764190621.223325,1.080625000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.249949,1.080625000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.264000,1.080625000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190621.283505,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.303705,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.323586,1.073750000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.346708,1.073750000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.365270,1.073750000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.383401,1.077500000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190621.403689,1.077500000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190621.423685,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.447532,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.464340,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.484064,1.085000000e-04,2.525625000e-04,2.575625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.504477,1.085000000e-04,2.525625000e-04,2.575625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.524365,1.073750000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190621.545362,1.073750000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190621.564406,1.073750000e-04,2.528750000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.007
1764190621.583687,1.091875000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.323
1764190621.604478,1.091875000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.323
1764190621.623961,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.646513,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.664202,1.085000000e-04,2.525625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.248
1764190621.684486,1.085000000e-04,2.528750000e-04,2.575625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190621.704024,1.085000000e-04,2.528750000e-04,2.575625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190621.725055,1.077500000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.746245,1.077500000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.764857,1.077500000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190621.784184,1.080625000e-04,2.532500000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190621.804606,1.080625000e-04,2.532500000e-04,2.565000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190621.824898,1.073750000e-04,2.532500000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.845699,1.073750000e-04,2.532500000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.865102,1.073750000e-04,2.532500000e-04,2.568750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190621.884162,1.077500000e-04,2.535625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190621.904836,1.077500000e-04,2.535625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190621.924924,1.077500000e-04,2.525625000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190621.946704,1.077500000e-04,2.525625000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190621.965154,1.077500000e-04,2.525625000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.104
1764190621.984222,1.085000000e-04,2.528750000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190622.004491,1.085000000e-04,2.528750000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190622.023901,1.077500000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190622.045449,1.077500000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190622.064703,1.077500000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190622.084315,1.073750000e-04,2.535625000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190622.105106,1.073750000e-04,2.535625000e-04,2.570625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190622.124537,1.085000000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190622.146167,1.085000000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190622.164587,1.085000000e-04,2.528750000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190622.185299,1.073750000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190622.204435,1.073750000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.976
1764190622.224710,1.073750000e-04,2.521875000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.063
1764190622.245857,1.073750000e-04,2.521875000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.063
1764190622.265059,1.073750000e-04,2.521875000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.063
1764190622.284705,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.304853,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.324290,1.077500000e-04,2.535625000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190622.345980,1.077500000e-04,2.535625000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190622.365772,1.077500000e-04,2.535625000e-04,2.555625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190622.385148,1.073750000e-04,2.535625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190622.405269,1.073750000e-04,2.535625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,22.951
1764190622.424364,1.080625000e-04,2.528750000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190622.446714,1.080625000e-04,2.528750000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190622.465641,1.080625000e-04,2.528750000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190622.485855,1.080625000e-04,2.535625000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.083
1764190622.505143,1.080625000e-04,2.535625000e-04,2.560625000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.083
1764190622.524302,1.085000000e-04,2.535625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.166
1764190622.546968,1.085000000e-04,2.535625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.166
1764190622.565298,1.085000000e-04,2.535625000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.166
1764190622.585643,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.605149,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.624565,1.077500000e-04,2.528750000e-04,2.548750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.646241,1.077500000e-04,2.528750000e-04,2.548750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.666014,1.077500000e-04,2.528750000e-04,2.548750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.685238,1.080625000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190622.705415,1.080625000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.139
1764190622.724573,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.746310,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.765887,1.080625000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190622.785671,1.085000000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190622.805597,1.085000000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190622.823714,1.085000000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.192
1764190622.847087,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190622.865914,1.077500000e-04,2.532500000e-04,2.567500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190622.885519,1.077500000e-04,2.535625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190622.905736,1.077500000e-04,2.535625000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.023
1764190622.924651,1.077500000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.947326,1.077500000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.965900,1.077500000e-04,2.528750000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190622.986037,1.080625000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190623.005524,1.080625000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190623.024655,1.080625000e-04,2.532500000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.108
1764190623.047387,1.077500000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190623.066277,1.077500000e-04,2.532500000e-04,2.560000000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
1764190623.086432,1.085000000e-04,2.528750000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190623.106159,1.085000000e-04,2.528750000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190623.123907,1.085000000e-04,2.528750000e-04,2.572500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.223
1764190623.147790,1.077500000e-04,2.528750000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190623.166641,1.077500000e-04,2.528750000e-04,2.557500000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.079
1764190623.186260,1.088750000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.228
1764190623.205752,1.088750000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.228
1764190623.224671,1.088750000e-04,2.536875000e-04,2.561875000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.228
1764190623.247677,1.077500000e-04,2.532500000e-04,2.563750000e-04,9.983727969e-01,6.042606033e-03,-5.670283843e-02,-1.831092737e-04,23.048
